Year,Status,Rate,Bracket_Gt
1949,MFS,0.9,150000
1949,MFS,0.91,200000
1949,S,0.2,0
1949,S,0.22,2000
1949,S,0.26,4000
1949,S,0.3,6000
1949,S,0.34,8000
1949,S,0.38,10000
1949,S,0.43,12000
1949,S,0.47,14000
1949,S,0.5,16000
1949,S,0.53,18000
1949,S,0.56,20000
1949,S,0.59,22000
1949,S,0.62,26000
1949,S,0.65,32000
1949,S,0.69,38000
1949,S,0.72,44000
1949,S,0.75,50000
1949,S,0.78,60000
1949,S,0.81,70000
1949,S,0.84,80000
1949,S,0.87,90000
1949,S,0.89,100000
1949,S,0.9,150000
1949,S,0.91,200000
1948,HOH,0.2,0
1948,HOH,0.22,2000
1948,HOH,0.26,4000
1948,HOH,0.3,6000
1948,HOH,0.34,8000
1948,HOH,0.38,10000
1948,HOH,0.43,12000
1948,HOH,0.47,14000
1948,HOH,0.5,16000
1948,HOH,0.53,18000
1948,HOH,0.56,20000
1948,HOH,0.59,22000
1948,HOH,0.62,26000
1948,HOH,0.65,32000
1948,HOH,0.69,38000
1948,HOH,0.72,44000
1948,HOH,0.75,50000
1948,HOH,0.78,60000
1948,HOH,0.81,70000
1948,HOH,0.84,80000
1948,HOH,0.87,90000
1948,HOH,0.89,100000
1948,HOH,0.9,150000
1948,HOH,0.91,200000
1948,MFJ,0.2,0
1948,MFJ,0.22,2000
1948,MFJ,0.26,4000
1948,MFJ,0.3,6000
1948,MFJ,0.34,8000
1948,MFJ,0.38,10000
1948,MFJ,0.43,12000
1948,MFJ,0.47,14000
1948,MFJ,0.5,16000
1948,MFJ,0.53,18000
1948,MFJ,0.56,20000
1948,MFJ,0.59,22000
1948,MFJ,0.62,26000
1948,MFJ,0.65,32000
1948,MFJ,0.69,38000
1948,MFJ,0.72,44000
1948,MFJ,0.75,50000
1948,MFJ,0.78,60000
1948,MFJ,0.81,70000
1948,MFJ,0.84,80000
1948,MFJ,0.87,90000
1948,MFJ,0.89,100000
1948,MFJ,0.9,150000
1948,MFJ,0.91,200000
1948,MFS,0.2,0
1948,MFS,0.22,2000
1948,MFS,0.26,4000
1948,MFS,0.3,6000
1948,MFS,0.34,8000
1948,MFS,0.38,10000
1948,MFS,0.43,12000
1948,MFS,0.47,14000
1948,MFS,0.5,16000
1948,MFS,0.53,18000
1948,MFS,0.56,20000
1948,MFS,0.59,22000
1948,MFS,0.62,26000
1948,MFS,0.65,32000
1948,MFS,0.69,38000
1948,MFS,0.72,44000
1948,MFS,0.75,50000
1948,MFS,0.78,60000
1948,MFS,0.81,70000
1948,MFS,0.84,80000
1948,MFS,0.87,90000
1948,MFS,0.89,100000
1948,MFS,0.9,150000
1948,MFS,0.91,200000
1948,S,0.2,0
1948,S,0.22,2000
1948,S,0.26,4000
1948,S,0.3,6000
1948,S,0.34,8000
1948,S,0.38,10000
1948,S,0.43,12000
1948,S,0.47,14000
1948,S,0.5,16000
1948,S,0.53,18000
1948,S,0.56,20000
1948,S,0.59,22000
1948,S,0.62,26000
1948,S,0.65,32000
1948,S,0.69,38000
1948,S,0.72,44000
1948,S,0.75,50000
1948,S,0.78,60000
1948,S,0.81,70000
1948,S,0.84,80000
1948,S,0.87,90000
1948,S,0.89,100000
1948,S,0.9,150000
1948,S,0.91,200000
1947,HOH,0.2,0
1947,HOH,0.22,2000
1947,HOH,0.26,4000
1947,HOH,0.3,6000
1947,HOH,0.34,8000
1947,HOH,0.38,10000
1947,HOH,0.43,12000
1947,HOH,0.47,14000
1947,HOH,0.5,16000
1947,HOH,0.53,18000
1947,HOH,0.56,20000
1947,HOH,0.59,22000
1947,HOH,0.62,26000
1947,HOH,0.65,32000
1947,HOH,0.69,38000
1947,HOH,0.72,44000
1947,HOH,0.75,50000
1947,HOH,0.78,60000
1947,HOH,0.81,70000
1947,HOH,0.84,80000
1947,HOH,0.87,90000
1947,HOH,0.89,100000
1947,HOH,0.9,150000
1947,HOH,0.91,200000
1947,MFJ,0.2,0
1947,MFJ,0.22,2000
1947,MFJ,0.26,4000
1947,MFJ,0.3,6000
1947,MFJ,0.34,8000
1947,MFJ,0.38,10000
1947,MFJ,0.43,12000
1947,MFJ,0.47,14000
1947,MFJ,0.5,16000
1947,MFJ,0.53,18000
1947,MFJ,0.56,20000
1947,MFJ,0.59,22000
1947,MFJ,0.62,26000
1947,MFJ,0.65,32000
1947,MFJ,0.69,38000
1947,MFJ,0.72,44000
1947,MFJ,0.75,50000
1947,MFJ,0.78,60000
1947,MFJ,0.81,70000
1947,MFJ,0.84,80000
1947,MFJ,0.87,90000
1947,MFJ,0.89,100000
1947,MFJ,0.9,150000
1947,MFJ,0.91,200000
1947,MFS,0.2,0
1947,MFS,0.22,2000
1947,MFS,0.26,4000
1947,MFS,0.3,6000
1947,MFS,0.34,8000
1947,MFS,0.38,10000
1947,MFS,0.43,12000
1947,MFS,0.47,14000
1947,MFS,0.5,16000
1947,MFS,0.53,18000
1947,MFS,0.56,20000
1947,MFS,0.59,22000
1947,MFS,0.62,26000
1947,MFS,0.65,32000
1947,MFS,0.69,38000
1947,MFS,0.72,44000
1947,MFS,0.75,50000
1947,MFS,0.78,60000
1947,MFS,0.81,70000
1947,MFS,0.84,80000
1947,MFS,0.87,90000
1947,MFS,0.89,100000
1947,MFS,0.9,150000
1947,MFS,0.91,200000
1947,S,0.2,0
1947,S,0.22,2000
1947,S,0.26,4000
1947,S,0.3,6000
1947,S,0.34,8000
1947,S,0.38,10000
1947,S,0.43,12000
1947,S,0.47,14000
1947,S,0.5,16000
1947,S,0.53,18000
1947,S,0.56,20000
1947,S,0.59,22000
1947,S,0.62,26000
1947,S,0.65,32000
1947,S,0.69,38000
1947,S,0.72,44000
1947,S,0.75,50000
1947,S,0.78,60000
1947,S,0.81,70000
1947,S,0.84,80000
1947,S,0.87,90000
1947,S,0.89,100000
1947,S,0.9,150000
1947,S,0.91,200000
1946,HOH,0.2,0
1946,HOH,0.22,2000
1946,HOH,0.26,4000
1946,HOH,0.3,6000
1946,HOH,0.34,8000
1946,HOH,0.38,10000
1946,HOH,0.43,12000
1946,HOH,0.47,14000
1946,HOH,0.5,16000
1946,HOH,0.53,18000
1946,HOH,0.56,20000
1946,HOH,0.59,22000
1946,HOH,0.62,26000
1946,HOH,0.65,32000
1946,HOH,0.69,38000
1946,HOH,0.72,44000
1946,HOH,0.75,50000
1946,HOH,0.78,60000
1946,HOH,0.81,70000
1946,HOH,0.84,80000
1946,HOH,0.87,90000
1946,HOH,0.89,100000
1946,HOH,0.9,150000
1946,HOH,0.91,200000
1946,MFJ,0.2,0
1946,MFJ,0.22,2000
1946,MFJ,0.26,4000
1946,MFJ,0.3,6000
1946,MFJ,0.34,8000
1946,MFJ,0.38,10000
1946,MFJ,0.43,12000
1946,MFJ,0.47,14000
1946,MFJ,0.5,16000
1946,MFJ,0.53,18000
1946,MFJ,0.56,20000
1946,MFJ,0.59,22000
1946,MFJ,0.62,26000
1946,MFJ,0.65,32000
1946,MFJ,0.69,38000
1946,MFJ,0.72,44000
1946,MFJ,0.75,50000
1946,MFJ,0.78,60000
1946,MFJ,0.81,70000
1946,MFJ,0.84,80000
1946,MFJ,0.87,90000
1946,MFJ,0.89,100000
1946,MFJ,0.9,150000
1946,MFJ,0.91,200000
1946,MFS,0.2,0
1946,MFS,0.22,2000
1946,MFS,0.26,4000
1946,MFS,0.3,6000
1946,MFS,0.34,8000
1946,MFS,0.38,10000
1946,MFS,0.43,12000
1946,MFS,0.47,14000
1946,MFS,0.5,16000
1946,MFS,0.53,18000
1946,MFS,0.56,20000
1946,MFS,0.59,22000
1946,MFS,0.62,26000
1946,MFS,0.65,32000
1946,MFS,0.69,38000
1946,MFS,0.72,44000
1946,MFS,0.75,50000
1946,MFS,0.78,60000
1946,MFS,0.81,70000
1946,MFS,0.84,80000
1946,MFS,0.87,90000
1946,MFS,0.89,100000
1946,MFS,0.9,150000
1946,MFS,0.91,200000
1946,S,0.2,0
1946,S,0.22,2000
1946,S,0.26,4000
1946,S,0.3,6000
1946,S,0.34,8000
1946,S,0.38,10000
1946,S,0.43,12000
1946,S,0.47,14000
1946,S,0.5,16000
1946,S,0.53,18000
1946,S,0.56,20000
1946,S,0.59,22000
1946,S,0.62,26000
1946,S,0.65,32000
1946,S,0.69,38000
1946,S,0.72,44000
1946,S,0.75,50000
1946,S,0.78,60000
1946,S,0.81,70000
1946,S,0.84,80000
1946,S,0.87,90000
1946,S,0.89,100000
1946,S,0.9,150000
1946,S,0.91,200000
1945,HOH,0.23,0
1945,HOH,0.25,2000
1945,HOH,0.29,4000
1945,HOH,0.33,6000
1945,HOH,0.37,8000
1945,HOH,0.41,10000
1945,HOH,0.46,12000
1945,HOH,0.5,14000
1945,HOH,0.53,16000
1945,HOH,0.56,18000
1945,HOH,0.59,20000
1945,HOH,0.62,22000
1945,HOH,0.65,26000
1945,HOH,0.68,32000
1945,HOH,0.72,38000
1945,HOH,0.75,44000
1945,HOH,0.78,50000
1945,HOH,0.81,60000
1945,HOH,0.84,70000
1945,HOH,0.87,80000
1945,HOH,0.9,90000
1945,HOH,0.92,100000
1945,HOH,0.93,150000
1945,HOH,0.94,200000
1945,MFJ,0.23,0
1945,MFJ,0.25,2000
1945,MFJ,0.29,4000
1945,MFJ,0.33,6000
1945,MFJ,0.37,8000
1945,MFJ,0.41,10000
1945,MFJ,0.46,12000
1945,MFJ,0.5,14000
1945,MFJ,0.53,16000
1945,MFJ,0.56,18000
1945,MFJ,0.59,20000
1945,MFJ,0.62,22000
1945,MFJ,0.65,26000
1945,MFJ,0.68,32000
1945,MFJ,0.72,38000
1945,MFJ,0.75,44000
1945,MFJ,0.78,50000
1945,MFJ,0.81,60000
1945,MFJ,0.84,70000
1945,MFJ,0.87,80000
1945,MFJ,0.9,90000
1945,MFJ,0.92,100000
1945,MFJ,0.93,150000
1945,MFJ,0.94,200000
1945,MFS,0.23,0
1945,MFS,0.25,2000
1945,MFS,0.29,4000
1945,MFS,0.33,6000
1945,MFS,0.37,8000
1945,MFS,0.41,10000
1945,MFS,0.46,12000
1945,MFS,0.5,14000
1945,MFS,0.53,16000
1945,MFS,0.56,18000
1945,MFS,0.59,20000
1945,MFS,0.62,22000
1945,MFS,0.65,26000
1945,MFS,0.68,32000
1945,MFS,0.72,38000
1945,MFS,0.75,44000
1945,MFS,0.78,50000
1945,MFS,0.81,60000
1945,MFS,0.84,70000
1945,MFS,0.87,80000
1945,MFS,0.9,90000
1945,MFS,0.92,100000
1945,MFS,0.93,150000
1945,MFS,0.94,200000
1945,S,0.23,0
1945,S,0.25,2000
1945,S,0.29,4000
1945,S,0.33,6000
1945,S,0.37,8000
1945,S,0.41,10000
1945,S,0.46,12000
1945,S,0.5,14000
1945,S,0.53,16000
1945,S,0.56,18000
1945,S,0.59,20000
1945,S,0.62,22000
1945,S,0.65,26000
1945,S,0.68,32000
1945,S,0.72,38000
1945,S,0.75,44000
1945,S,0.78,50000
1945,S,0.81,60000
1945,S,0.84,70000
1945,S,0.87,80000
1945,S,0.9,90000
1945,S,0.92,100000
1945,S,0.93,150000
1945,S,0.94,200000
1944,HOH,0.23,0
1944,HOH,0.25,2000
1944,HOH,0.29,4000
1944,HOH,0.33,6000
1944,HOH,0.37,8000
1944,HOH,0.41,10000
1944,HOH,0.46,12000
1944,HOH,0.5,14000
1944,HOH,0.53,16000
1944,HOH,0.56,18000
1944,HOH,0.59,20000
1944,HOH,0.62,22000
1944,HOH,0.65,26000
1944,HOH,0.68,32000
1944,HOH,0.72,38000
1944,HOH,0.75,44000
1944,HOH,0.78,50000
1944,HOH,0.81,60000
1944,HOH,0.84,70000
1944,HOH,0.87,80000
1944,HOH,0.9,90000
1944,HOH,0.92,100000
1944,HOH,0.93,150000
1944,HOH,0.94,200000
1944,MFJ,0.23,0
1944,MFJ,0.25,2000
1944,MFJ,0.29,4000
1944,MFJ,0.33,6000
1944,MFJ,0.37,8000
1944,MFJ,0.41,10000
1944,MFJ,0.46,12000
1944,MFJ,0.5,14000
1944,MFJ,0.53,16000
1944,MFJ,0.56,18000
1944,MFJ,0.59,20000
1944,MFJ,0.62,22000
1944,MFJ,0.65,26000
1944,MFJ,0.68,32000
1944,MFJ,0.72,38000
1944,MFJ,0.75,44000
1944,MFJ,0.78,50000
1944,MFJ,0.81,60000
1944,MFJ,0.84,70000
1944,MFJ,0.87,80000
1944,MFJ,0.9,90000
1944,MFJ,0.92,100000
1944,MFJ,0.93,150000
1944,MFJ,0.94,200000
1944,MFS,0.23,0
1944,MFS,0.25,2000
1944,MFS,0.29,4000
1944,MFS,0.33,6000
1944,MFS,0.37,8000
1944,MFS,0.41,10000
1944,MFS,0.46,12000
1944,MFS,0.5,14000
1944,MFS,0.53,16000
1944,MFS,0.56,18000
1944,MFS,0.59,20000
1944,MFS,0.62,22000
1944,MFS,0.65,26000
1944,MFS,0.68,32000
1944,MFS,0.72,38000
1944,MFS,0.75,44000
1944,MFS,0.78,50000
1944,MFS,0.81,60000
1944,MFS,0.84,70000
1944,MFS,0.87,80000
1944,MFS,0.9,90000
1944,MFS,0.92,100000
1944,MFS,0.93,150000
1944,MFS,0.94,200000
1944,S,0.23,0
1944,S,0.25,2000
1944,S,0.29,4000
1944,S,0.33,6000
1944,S,0.37,8000
1944,S,0.41,10000
1944,S,0.46,12000
1944,S,0.5,14000
1944,S,0.53,16000
1944,S,0.56,18000
1944,S,0.59,20000
1944,S,0.62,22000
1944,S,0.65,26000
1944,S,0.68,32000
1944,S,0.72,38000
1944,S,0.75,44000
1944,S,0.78,50000
1944,S,0.81,60000
1944,S,0.84,70000
1944,S,0.87,80000
1944,S,0.9,90000
1944,S,0.92,100000
1944,S,0.93,150000
1944,S,0.94,200000
1943,HOH,0.19,0
1943,HOH,0.22,2000
1943,HOH,0.26,4000
1943,HOH,0.3,6000
1943,HOH,0.34,8000
1943,HOH,0.38,10000
1943,HOH,0.42,12000
1943,HOH,0.46,14000
1943,HOH,0.49,16000
1943,HOH,0.52,18000
1943,HOH,0.55,20000
1943,HOH,0.58,22000
1943,HOH,0.61,26000
1943,HOH,0.64,32000
1943,HOH,0.67,38000
1943,HOH,0.69,44000
1943,HOH,0.72,50000
1943,HOH,0.75,60000
1943,HOH,0.78,70000
1943,HOH,0.81,80000
1943,HOH,0.83,90000
1943,HOH,0.85,100000
1943,HOH,0.87,150000
1943,HOH,0.88,200000
1943,MFJ,0.19,0
1943,MFJ,0.22,2000
1943,MFJ,0.26,4000
1943,MFJ,0.3,6000
1943,MFJ,0.34,8000
1943,MFJ,0.38,10000
1943,MFJ,0.42,12000
1943,MFJ,0.46,14000
1943,MFJ,0.49,16000
1943,MFJ,0.52,18000
1943,MFJ,0.55,20000
1943,MFJ,0.58,22000
1943,MFJ,0.61,26000
1943,MFJ,0.64,32000
1943,MFJ,0.67,38000
1943,MFJ,0.69,44000
1943,MFJ,0.72,50000
1943,MFJ,0.75,60000
1943,MFJ,0.78,70000
1943,MFJ,0.81,80000
1943,MFJ,0.83,90000
1943,MFJ,0.85,100000
1943,MFJ,0.87,150000
1943,MFJ,0.88,200000
1943,MFS,0.19,0
1943,MFS,0.22,2000
1943,MFS,0.26,4000
1943,MFS,0.3,6000
1943,MFS,0.34,8000
1943,MFS,0.38,10000
1943,MFS,0.42,12000
1943,MFS,0.46,14000
1943,MFS,0.49,16000
1943,MFS,0.52,18000
1943,MFS,0.55,20000
1943,MFS,0.58,22000
1943,MFS,0.61,26000
1943,MFS,0.64,32000
1943,MFS,0.67,38000
1943,MFS,0.69,44000
1943,MFS,0.72,50000
1943,MFS,0.75,60000
1943,MFS,0.78,70000
1943,MFS,0.81,80000
1943,MFS,0.83,90000
1943,MFS,0.85,100000
1943,MFS,0.87,150000
1943,MFS,0.88,200000
1943,S,0.19,0
1943,S,0.22,2000
1943,S,0.26,4000
1943,S,0.3,6000
1943,S,0.34,8000
1943,S,0.38,10000
1943,S,0.42,12000
1943,S,0.46,14000
1943,S,0.49,16000
1943,S,0.52,18000
1943,S,0.55,20000
1943,S,0.58,22000
1943,S,0.61,26000
1943,S,0.64,32000
1943,S,0.67,38000
1943,S,0.69,44000
1943,S,0.72,50000
1943,S,0.75,60000
1943,S,0.78,70000
1943,S,0.81,80000
1943,S,0.83,90000
1943,S,0.85,100000
1943,S,0.87,150000
1943,S,0.88,200000
1942,HOH,0.19,0
1942,HOH,0.22,2000
1942,HOH,0.26,4000
1942,HOH,0.3,6000
1942,HOH,0.34,8000
1942,HOH,0.38,10000
1942,HOH,0.42,12000
1942,HOH,0.46,14000
1942,HOH,0.49,16000
1942,HOH,0.52,18000
1942,HOH,0.55,20000
1942,HOH,0.58,22000
1942,HOH,0.61,26000
1942,HOH,0.64,32000
1942,HOH,0.67,38000
1942,HOH,0.69,44000
1942,HOH,0.72,50000
1942,HOH,0.75,60000
1942,HOH,0.78,70000
1942,HOH,0.81,80000
1942,HOH,0.83,90000
1942,HOH,0.85,100000
1942,HOH,0.87,150000
1942,HOH,0.88,200000
1942,MFJ,0.19,0
1942,MFJ,0.22,2000
1942,MFJ,0.26,4000
1942,MFJ,0.3,6000
1942,MFJ,0.34,8000
1942,MFJ,0.38,10000
1942,MFJ,0.42,12000
1942,MFJ,0.46,14000
1942,MFJ,0.49,16000
1942,MFJ,0.52,18000
1942,MFJ,0.55,20000
1942,MFJ,0.58,22000
1942,MFJ,0.61,26000
1942,MFJ,0.64,32000
1942,MFJ,0.67,38000
1942,MFJ,0.69,44000
1942,MFJ,0.72,50000
1942,MFJ,0.75,60000
1942,MFJ,0.78,70000
1942,MFJ,0.81,80000
1942,MFJ,0.83,90000
1942,MFJ,0.85,100000
1942,MFJ,0.87,150000
1942,MFJ,0.88,200000
1942,MFS,0.19,0
1942,MFS,0.22,2000
1942,MFS,0.26,4000
1942,MFS,0.3,6000
1942,MFS,0.34,8000
1942,MFS,0.38,10000
1942,MFS,0.42,12000
1942,MFS,0.46,14000
1942,MFS,0.49,16000
1942,MFS,0.52,18000
1942,MFS,0.55,20000
1942,MFS,0.58,22000
1942,MFS,0.61,26000
1942,MFS,0.64,32000
1942,MFS,0.67,38000
1942,MFS,0.69,44000
1942,MFS,0.72,50000
1942,MFS,0.75,60000
1942,MFS,0.78,70000
1942,MFS,0.81,80000
1942,MFS,0.83,90000
1942,MFS,0.85,100000
1942,MFS,0.87,150000
1942,MFS,0.88,200000
1942,S,0.19,0
1942,S,0.22,2000
1942,S,0.26,4000
1942,S,0.3,6000
1942,S,0.34,8000
1942,S,0.38,10000
1942,S,0.42,12000
1942,S,0.46,14000
1942,S,0.49,16000
1942,S,0.52,18000
1942,S,0.55,20000
1942,S,0.58,22000
1942,S,0.61,26000
1942,S,0.64,32000
1942,S,0.67,38000
1942,S,0.69,44000
1942,S,0.72,50000
1942,S,0.75,60000
1942,S,0.78,70000
1942,S,0.81,80000
1942,S,0.83,90000
1942,S,0.85,100000
1942,S,0.87,150000
1942,S,0.88,200000
1941,HOH,0.1,0
1941,HOH,0.13,2000
1941,HOH,0.17,4000
1941,HOH,0.21,6000
1941,HOH,0.25,8000
1941,HOH,0.29,10000
1941,HOH,0.33,12000
1941,HOH,0.36,14000
1941,HOH,0.39,16000
1941,HOH,0.42,18000
1941,HOH,0.45,20000
1941,HOH,0.48,22000
1941,HOH,0.51,26000
1941,HOH,0.54,32000
1941,HOH,0.57,38000
1941,HOH,0.59,44000
1941,HOH,0.61,50000
1941,HOH,0.63,60000
1941,HOH,0.65,70000
1941,HOH,0.67,80000
1941,HOH,0.68,90000
1941,HOH,0.69,100000
1941,HOH,0.7,150000
1941,HOH,0.71,200000
1941,HOH,0.73,250000
1941,HOH,0.75,300000
1941,HOH,0.76,400000
1941,HOH,0.77,500000
1941,HOH,0.78,750000
1941,HOH,0.79,1000000
1941,HOH,0.8,2000000
1941,HOH,0.81,5000000
1941,MFJ,0.1,0
1941,MFJ,0.13,2000
1941,MFJ,0.17,4000
1941,MFJ,0.21,6000
1941,MFJ,0.25,8000
1941,MFJ,0.29,10000
1941,MFJ,0.33,12000
1941,MFJ,0.36,14000
1941,MFJ,0.39,16000
1941,MFJ,0.42,18000
1941,MFJ,0.45,20000
1941,MFJ,0.48,22000
1941,MFJ,0.51,26000
1941,MFJ,0.54,32000
1941,MFJ,0.57,38000
1941,MFJ,0.59,44000
1941,MFJ,0.61,50000
1941,MFJ,0.63,60000
1941,MFJ,0.65,70000
1941,MFJ,0.67,80000
1941,MFJ,0.68,90000
1941,MFJ,0.69,100000
1941,MFJ,0.7,150000
1941,MFJ,0.71,200000
1941,MFJ,0.73,250000
1941,MFJ,0.75,300000
1941,MFJ,0.76,400000
1941,MFJ,0.77,500000
1941,MFJ,0.78,750000
1941,MFJ,0.79,1000000
1941,MFJ,0.8,2000000
1941,MFJ,0.81,5000000
1941,MFS,0.1,0
1941,MFS,0.13,2000
1941,MFS,0.17,4000
1941,MFS,0.21,6000
1941,MFS,0.25,8000
1941,MFS,0.29,10000
1941,MFS,0.33,12000
1941,MFS,0.36,14000
1941,MFS,0.39,16000
1941,MFS,0.42,18000
1941,MFS,0.45,20000
1941,MFS,0.48,22000
1941,MFS,0.51,26000
1941,MFS,0.54,32000
1941,MFS,0.57,38000
1941,MFS,0.59,44000
1941,MFS,0.61,50000
1941,MFS,0.63,60000
1941,MFS,0.65,70000
1941,MFS,0.67,80000
1941,MFS,0.68,90000
1941,MFS,0.69,100000
1941,MFS,0.7,150000
1941,MFS,0.71,200000
1941,MFS,0.73,250000
1941,MFS,0.75,300000
1941,MFS,0.76,400000
1941,MFS,0.77,500000
1941,MFS,0.78,750000
1941,MFS,0.79,1000000
1941,MFS,0.8,2000000
1941,MFS,0.81,5000000
1941,S,0.1,0
1941,S,0.13,2000
1941,S,0.17,4000
1941,S,0.21,6000
1941,S,0.25,8000
1941,S,0.29,10000
1941,S,0.33,12000
1941,S,0.36,14000
1941,S,0.39,16000
1941,S,0.42,18000
1941,S,0.45,20000
1941,S,0.48,22000
1941,S,0.51,26000
1941,S,0.54,32000
1941,S,0.57,38000
1941,S,0.59,44000
1941,S,0.61,50000
1941,S,0.63,60000
1941,S,0.65,70000
1941,S,0.67,80000
1941,S,0.68,90000
1941,S,0.69,100000
1941,S,0.7,150000
1941,S,0.71,200000
1941,S,0.73,250000
1941,S,0.75,300000
1941,S,0.76,400000
1941,S,0.77,500000
1941,S,0.78,750000
1941,S,0.79,1000000
1941,S,0.8,2000000
1941,S,0.81,5000000
1940,HOH,0.04,0
1940,HOH,0.08,4000
1940,HOH,0.1,6000
1940,HOH,0.12,8000
1940,HOH,0.14,10000
1940,HOH,0.16,12000
1940,HOH,0.19,14000
1940,HOH,0.22,16000
1940,HOH,0.25,18000
1940,HOH,0.28,20000
1940,HOH,0.31,22000
1940,HOH,0.34,26000
1940,HOH,0.37,32000
1940,HOH,0.4,38000
1940,HOH,0.44,44000
1940,HOH,0.48,50000
1940,HOH,0.51,60000
1940,HOH,0.54,70000
1940,HOH,0.57,80000
1940,HOH,0.6,90000
1940,HOH,0.62,100000
1940,HOH,0.64,150000
1940,HOH,0.66,200000
1940,HOH,0.68,250000
1940,HOH,0.7,300000
1940,HOH,0.72,400000
1940,HOH,0.74,500000
1940,HOH,0.76,750000
1940,HOH,0.77,1000000
1940,HOH,0.78,2000000
1940,HOH,0.79,5000000
1940,MFJ,0.04,0
1940,MFJ,0.08,4000
1940,MFJ,0.1,6000
1940,MFJ,0.12,8000
1940,MFJ,0.14,10000
1940,MFJ,0.16,12000
1940,MFJ,0.19,14000
1940,MFJ,0.22,16000
1940,MFJ,0.25,18000
1940,MFJ,0.28,20000
1940,MFJ,0.31,22000
1940,MFJ,0.34,26000
1940,MFJ,0.37,32000
1940,MFJ,0.4,38000
1940,MFJ,0.44,44000
1940,MFJ,0.48,50000
1940,MFJ,0.51,60000
1940,MFJ,0.54,70000
1940,MFJ,0.57,80000
1940,MFJ,0.6,90000
1940,MFJ,0.62,100000
1940,MFJ,0.64,150000
1940,MFJ,0.66,200000
1940,MFJ,0.68,250000
1940,MFJ,0.7,300000
1940,MFJ,0.72,400000
1940,MFJ,0.74,500000
1940,MFJ,0.76,750000
1940,MFJ,0.77,1000000
1940,MFJ,0.78,2000000
1940,MFJ,0.79,5000000
1940,MFS,0.04,0
1940,MFS,0.08,4000
1940,MFS,0.1,6000
1940,MFS,0.12,8000
1940,MFS,0.14,10000
1940,MFS,0.16,12000
1940,MFS,0.19,14000
1940,MFS,0.22,16000
1940,MFS,0.25,18000
1940,MFS,0.28,20000
1940,MFS,0.31,22000
1940,MFS,0.34,26000
1940,MFS,0.37,32000
1940,MFS,0.4,38000
1940,MFS,0.44,44000
1940,MFS,0.48,50000
1940,MFS,0.51,60000
1940,MFS,0.54,70000
1940,MFS,0.57,80000
1940,MFS,0.6,90000
1940,MFS,0.62,100000
1940,MFS,0.64,150000
1940,MFS,0.66,200000
1940,MFS,0.68,250000
1940,MFS,0.7,300000
1940,MFS,0.72,400000
1940,MFS,0.74,500000
1940,MFS,0.76,750000
1940,MFS,0.77,1000000
1940,MFS,0.78,2000000
1940,MFS,0.79,5000000
1940,S,0.04,0
1940,S,0.08,4000
1940,S,0.1,6000
1940,S,0.12,8000
1940,S,0.14,10000
1940,S,0.16,12000
1940,S,0.19,14000
1940,S,0.22,16000
1940,S,0.25,18000
1940,S,0.28,20000
1940,S,0.31,22000
1940,S,0.34,26000
1940,S,0.37,32000
1940,S,0.4,38000
1940,S,0.44,44000
1940,S,0.48,50000
1940,S,0.51,60000
1940,S,0.54,70000
1940,S,0.57,80000
1940,S,0.6,90000
1940,S,0.62,100000
1940,S,0.64,150000
1940,S,0.66,200000
1940,S,0.68,250000
1940,S,0.7,300000
1940,S,0.72,400000
1940,S,0.74,500000
1940,S,0.76,750000
1940,S,0.77,1000000
1940,S,0.78,2000000
1940,S,0.79,5000000
1939,HOH,0.04,0
1939,HOH,0.08,4000
1939,HOH,0.09,6000
1939,HOH,0.1,8000
1939,HOH,0.11,10000
1939,HOH,0.12,12000
1939,HOH,0.13,14000
1939,HOH,0.15,16000
1939,HOH,0.17,18000
1939,HOH,0.19,20000
1939,HOH,0.21,22000
1939,HOH,0.23,26000
1939,HOH,0.25,32000
1939,HOH,0.28,38000
1939,HOH,0.31,44000
1939,HOH,0.35,50000
1939,HOH,0.39,56000
1939,HOH,0.43,62000
1939,HOH,0.47,68000
1939,HOH,0.51,74000
1939,HOH,0.55,80000
1939,HOH,0.59,90000
1939,HOH,0.62,100000
1939,HOH,0.64,150000
1939,HOH,0.66,200000
1939,HOH,0.68,250000
1939,HOH,0.7,300000
1939,HOH,0.72,400000
1939,HOH,0.74,500000
1939,HOH,0.76,750000
1939,HOH,0.77,1000000
1939,HOH,0.78,2000000
1939,HOH,0.79,5000000
1939,MFJ,0.04,0
1939,MFJ,0.08,4000
1939,MFJ,0.09,6000
1939,MFJ,0.1,8000
1939,MFJ,0.11,10000
1939,MFJ,0.12,12000
1939,MFJ,0.13,14000
1939,MFJ,0.15,16000
1939,MFJ,0.17,18000
1939,MFJ,0.19,20000
1939,MFJ,0.21,22000
1939,MFJ,0.23,26000
1939,MFJ,0.25,32000
1939,MFJ,0.28,38000
1939,MFJ,0.31,44000
1939,MFJ,0.35,50000
1939,MFJ,0.39,56000
1939,MFJ,0.43,62000
1939,MFJ,0.47,68000
1939,MFJ,0.51,74000
1939,MFJ,0.55,80000
1939,MFJ,0.59,90000
1939,MFJ,0.62,100000
1939,MFJ,0.64,150000
1939,MFJ,0.66,200000
1939,MFJ,0.68,250000
1939,MFJ,0.7,300000
1939,MFJ,0.72,400000
1939,MFJ,0.74,500000
1939,MFJ,0.76,750000
1939,MFJ,0.77,1000000
1939,MFJ,0.78,2000000
1939,MFJ,0.79,5000000
